1:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.AbstractObjectList:59:7789833772597351595L |==> 0L
1082:AOR:+(double,double):%(double,double):org.jfree.chart.util.ShapeUtilities@contains:571:y + h |==> y % h
1083:AOR:+(double,double):*(double,double):org.jfree.chart.util.ShapeUtilities@contains:571:y + h |==> y * h
1084:AOR:+(double,double):-(double,double):org.jfree.chart.util.ShapeUtilities@contains:571:y + h |==> y - h
1085:AOR:+(double,double):/(double,double):org.jfree.chart.util.ShapeUtilities@contains:571:y + h |==> y / h
1086:AOR:+(double,double):%(double,double):org.jfree.chart.util.ShapeUtilities@contains:571:y0 + rect1.getHeight() |==> y0 % rect1.getHeight()
1087:AOR:+(double,double):*(double,double):org.jfree.chart.util.ShapeUtilities@contains:571:y0 + rect1.getHeight() |==> y0 * rect1.getHeight()
1088:AOR:+(double,double):-(double,double):org.jfree.chart.util.ShapeUtilities@contains:571:y0 + rect1.getHeight() |==> y0 - rect1.getHeight()
1089:AOR:+(double,double):/(double,double):org.jfree.chart.util.ShapeUtilities@contains:571:y0 + rect1.getHeight() |==> y0 / rect1.getHeight()
1090:ROR:<=(double,double):<(double,double):org.jfree.chart.util.ShapeUtilities@contains:571:(y + h) <= (y0 + rect1.getHeight()) |==> (y + h) < (y0 + rect1.getHeight())
1091:ROR:<=(double,double):==(double,double):org.jfree.chart.util.ShapeUtilities@contains:571:(y + h) <= (y0 + rect1.getHeight()) |==> (y + h) == (y0 + rect1.getHeight())
1092:ROR:<=(double,double):TRUE(double,double):org.jfree.chart.util.ShapeUtilities@contains:571:(y + h) <= (y0 + rect1.getHeight()) |==> true
1093:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@contains:569:(x >= x0) && (y >= y0) && ((x + w) <= (x0 + rect1.getWidth())) && ((y + h) <= (y0 + rect1.getHeight())) |==> ((x >= x0) && (y >= y0) && ((x + w) <= (x0 + rect1.getWidth()))) == ((y + h) <= (y0 + rect1.getHeight()))
1094:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@contains:571:(x >= x0) && (y >= y0) && ((x + w) <= (x0 + rect1.getWidth())) && ((y + h) <= (y0 + rect1.getHeight())) |==> false
1095:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@contains:569:(x >= x0) && (y >= y0) && ((x + w) <= (x0 + rect1.getWidth())) && ((y + h) <= (y0 + rect1.getHeight())) |==> (x >= x0) && (y >= y0) && ((x + w) <= (x0 + rect1.getWidth()))
1096:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@contains:571:(x >= x0) && (y >= y0) && ((x + w) <= (x0 + rect1.getWidth())) && ((y + h) <= (y0 + rect1.getHeight())) |==> ((y + h) <= (y0 + rect1.getHeight()))
1097:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@intersects:587:rect1.getX() |==> 0.0
1098:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@intersects:588:rect1.getY() |==> 0.0
1099:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@intersects:590:rect2.getX() |==> 0.0
1100:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@intersects:591:rect2.getWidth() |==> 0.0
1101:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@intersects:592:rect2.getY() |==> 0.0
1102:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@intersects:593:rect2.getHeight() |==> 0.0
1103:AOR:+(double,double):%(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width |==> x % width
1104:AOR:+(double,double):*(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width |==> x * width
1105:AOR:+(double,double):-(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width |==> x - width
1106:AOR:+(double,double):/(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width |==> x / width
1107:ROR:>=(double,double):==(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 |==> x + width == x0
1108:ROR:>=(double,double):>(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 |==> x + width > x0
1109:ROR:>=(double,double):TRUE(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 |==> true
1110:AOR:+(double,double):%(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:y + height |==> y % height
1111:AOR:+(double,double):*(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:y + height |==> y * height
1112:AOR:+(double,double):-(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:y + height |==> y - height
1113:AOR:+(double,double):/(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:y + height |==> y / height
1114:ROR:>=(double,double):==(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:y + height >= y0 |==> y + height == y0
1115:ROR:>=(double,double):>(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:y + height >= y0 |==> y + height > y0
1116:ROR:>=(double,double):TRUE(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:y + height >= y0 |==> true
1117:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 && y + height >= y0 |==> x + width >= x0 == y + height >= y0
1118:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 && y + height >= y0 |==> false
1119:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 && y + height >= y0 |==> x + width >= x0
1120:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 && y + height >= y0 |==> y + height >= y0
1121:AOR:+(double,double):%(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x0 + rect1.getWidth() |==> x0 % rect1.getWidth()
1122:AOR:+(double,double):*(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x0 + rect1.getWidth() |==> x0 * rect1.getWidth()
1123:AOR:+(double,double):-(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x0 + rect1.getWidth() |==> x0 - rect1.getWidth()
1124:AOR:+(double,double):/(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x0 + rect1.getWidth() |==> x0 / rect1.getWidth()
1125:ROR:<=(double,double):<(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x <= x0 + rect1.getWidth() |==> x < x0 + rect1.getWidth()
1126:ROR:<=(double,double):==(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x <= x0 + rect1.getWidth() |==> x == x0 + rect1.getWidth()
1127:ROR:<=(double,double):TRUE(double,double):org.jfree.chart.util.ShapeUtilities@intersects:594:x <= x0 + rect1.getWidth() |==> true
1128:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 && y + height >= y0 && x <= x0 + rect1.getWidth() |==> (x + width >= x0 && y + height >= y0) == x <= x0 + rect1.getWidth()
1129:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 && y + height >= y0 && x <= x0 + rect1.getWidth() |==> false
1130:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 && y + height >= y0 && x <= x0 + rect1.getWidth() |==> x + width >= x0 && y + height >= y0
1131:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 && y + height >= y0 && x <= x0 + rect1.getWidth() |==> x <= x0 + rect1.getWidth()
1132:AOR:+(double,double):%(double,double):org.jfree.chart.util.ShapeUtilities@intersects:595:y0 + rect1.getHeight() |==> y0 % rect1.getHeight()
1133:AOR:+(double,double):*(double,double):org.jfree.chart.util.ShapeUtilities@intersects:595:y0 + rect1.getHeight() |==> y0 * rect1.getHeight()
1134:AOR:+(double,double):-(double,double):org.jfree.chart.util.ShapeUtilities@intersects:595:y0 + rect1.getHeight() |==> y0 - rect1.getHeight()
1135:AOR:+(double,double):/(double,double):org.jfree.chart.util.ShapeUtilities@intersects:595:y0 + rect1.getHeight() |==> y0 / rect1.getHeight()
1136:ROR:<=(double,double):<(double,double):org.jfree.chart.util.ShapeUtilities@intersects:595:y <= y0 + rect1.getHeight() |==> y < y0 + rect1.getHeight()
1137:ROR:<=(double,double):==(double,double):org.jfree.chart.util.ShapeUtilities@intersects:595:y <= y0 + rect1.getHeight() |==> y == y0 + rect1.getHeight()
1138:ROR:<=(double,double):TRUE(double,double):org.jfree.chart.util.ShapeUtilities@intersects:595:y <= y0 + rect1.getHeight() |==> true
1139:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 && y + height >= y0 && x <= x0 + rect1.getWidth() && y <= y0 + rect1.getHeight() |==> (x + width >= x0 && y + height >= y0 && x <= x0 + rect1.getWidth()) == y <= y0 + rect1.getHeight()
1140:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@intersects:595:x + width >= x0 && y + height >= y0 && x <= x0 + rect1.getWidth() && y <= y0 + rect1.getHeight() |==> false
1141:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@intersects:594:x + width >= x0 && y + height >= y0 && x <= x0 + rect1.getWidth() && y <= y0 + rect1.getHeight() |==> x + width >= x0 && y + height >= y0 && x <= x0 + rect1.getWidth()
1142:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@intersects:595:x + width >= x0 && y + height >= y0 && x <= x0 + rect1.getWidth() && y <= y0 + rect1.getHeight() |==> y <= y0 + rect1.getHeight()
